DA_OA	DM_AF	DM_OA	JO_OF	JO_OA	KJ_OF	KJ_OA
-0.012611	-0.009504	-0.010122	-0.00925	-0.012156	-0.013469	-0.007011
-0.012483	-0.012635	-0.013738	-0.009749	-0.012002	-0.010249	-0.009438
-0.012408	-0.011655	-0.00833	-0.01347	-0.010778	-0.009736	-0.01158
-0.012488	-0.007541	-0.012266	-0.016449	-0.011963	-0.013026	-0.007453
-0.012553	-0.008277	-0.009483	-0.011106	-0.009821	-0.012697	-0.016128
-0.012211	-0.011555	-0.009096	-0.00663	-0.009964	-0.009561	-0.013597
-0.012255	-0.009418	-0.011887	-0.013932	-0.009682	-0.009738	-0.006532
-0.012311	-0.008297	-0.010324	-0.013674	-0.013768	-0.010153	-0.010038
-0.012066	-0.012263	-0.013694	-0.009691	-0.007899	-0.014987	-0.011276
-0.012047	-0.008942	-0.011209	-0.011323	-0.011408	-0.013102	-0.01135
-0.012316	-0.012878	-0.006885	-0.010305	-0.004625	-0.007702	-0.012473
-0.012026	-0.014797	-0.010162	-0.010692	-0.010597	-0.010788	-0.011439
-0.011969	-0.012824	-0.010202	-0.01724	-0.007153	-0.013656	-0.007817
-0.012278	-0.007918	-0.016599	-0.011606	-0.011722	-0.010032	-0.007662
-0.012232	-0.009532	-0.007727	-0.010657	-0.009464	-0.008311	-0.005415
-0.012324	-0.010677	-0.010472	-0.009527	-0.008535	-0.01253	-0.011798
-0.012265	-0.005005	-0.018467	-0.013938	-0.008044	-0.011713	-0.00939
-0.012221	-0.011077	-0.01419	-0.00791	-0.01249	-0.01574	-0.010799
-0.012416	-0.011897	-0.012033	-0.013064	-0.012497	-0.011394	-0.010892
-0.012057	-0.012045	-0.006429	-0.012686	-0.011041	-0.010937	-0.014668
-0.012322	-0.00924	-0.015698	-0.010121	-0.010742	-0.013237	-0.005036
-0.012172	-0.013494	-0.011953	-0.012396	-0.01507	-0.009003	-0.011573
-0.012335	-0.011345	-0.012707	-0.013857	-0.01299	-0.010669	-0.015142
-0.012312	-0.007904	-0.008126	-0.012812	-0.00769	-0.010978	-0.009257
-0.012616	-0.013258	-0.007277	-0.016412	-0.010537	-0.011403	-0.011048
-0.012524	-0.010639	-0.012049	-0.012327	-0.01183	-0.013306	-0.008249
-0.012539	-0.007135	-0.014667	-0.013712	-0.009805	-0.00897	-0.00677
-0.012543	-0.010963	-0.010336	-0.012648	-0.008808	-0.006988	-0.013537
-0.012305	-0.01326	-0.009319	-0.014466	-0.010978	-0.013106	-0.011156
-0.012149	-0.009373	-0.011808	-0.0113	-0.008568	-0.012079	-0.008857
-0.01248	-0.013813	-0.013606	-0.013524	-0.009459	-0.008244	-0.010115
-0.012524	-0.012708	-0.010344	-0.006502	-0.005872	-0.009099	-0.011946
-0.012463	-0.013827	-0.009612	-0.013121	-0.012227	-0.009414	-0.010221
-0.01254	-0.010999	-0.011261	-0.005903	-0.008972	-0.013381	-0.014591
-0.012769	-0.013895	-0.013728	-0.017315	-0.010821	-0.012143	-0.010001
-0.012606	-0.010902	-0.011666	-0.006188	-0.009945	-0.006954	-0.008038
-0.012696	-0.00714	-0.009561	-0.013631	-0.01007	-0.01415	-0.011162
-0.012584	-0.010038	-0.007256	-0.009134	-0.010157	-0.017393	-0.009298
-0.012533	-0.013691	-0.011058	-0.014534	-0.013913	-0.011177	-0.006337
-0.012577	-0.011514	-0.014951	-0.007768	-0.009704	-0.00959	-0.010662
-0.012581	-0.008167	-0.012841	-0.010768	-0.01538	-0.006947	-0.0104
-0.012622	-0.012806	-0.008363	-0.010355	-0.010654	-0.008468	-0.011751
-0.012577	-0.011311	-0.008874	-0.013029	-0.008975	-0.013495	-0.010783
-0.012935	-0.005122	-0.010129	-0.007371	-0.010979	-0.008494	-0.012577
-0.012788	-0.013456	-0.010149	-0.010469	-0.016068	-0.00892	-0.008282
-0.012666	-0.011501	-0.01397	-0.010021	-0.014518	-0.012698	-0.010817
-0.012896	-0.014107	-0.004911	-0.010142	-0.007713	-0.010067	-0.012663
-0.01307	-0.009351	-0.011405	-0.009977	-0.011207	-0.011198	-0.008708
-0.012981	-0.014225	-0.010699	-0.011362	-0.012269	-0.010253	-0.013089
-0.013303	-0.008387	-0.015253	-0.009916	-0.012144	-0.00617	-0.008506
-0.013057	-0.008941	-0.013177	-0.015429	-0.007092	-0.011474	-0.008939
-0.013142	-0.010538	-0.012039	-0.00996	-0.01018	-0.01396	-0.008997
-0.013181	-0.013204	-0.007761	-0.010004	-0.012655	-0.008894	-0.013508
-0.013291	-0.011333	-0.006114	-0.009418	-0.010677	-0.010826	-0.013201
-0.013352	-0.012011	-0.014518	-0.010577	-0.009622	-0.011706	-0.009788
-0.013177	-0.011731	-0.01414	-0.00667	-0.01478	-0.01234	-0.005865
-0.013141	-0.008431	-0.008858	-0.00953	-0.012041	-0.009446	-0.006852
-0.013554	-0.014827	-0.014881	-0.012653	-0.015771	-0.005297	-0.011136
-0.013336	-0.009046	-0.013398	-0.011982	-0.006443	-0.01504	-0.012313
-0.012951	-0.01053	-0.008845	-0.013905	-0.008067	-0.010227	-0.01662
-0.013399	-0.007306	-0.007258	-0.014533	-0.012255	-0.012056	-0.013127
-0.013529	-0.013183	-0.01069	-0.00857	-0.008454	-0.012495	-0.012453
-0.013553	-0.01335	-0.009656	-0.00544	-0.008419	-0.015183	-0.010637
-0.013144	-0.007426	-0.01648	-0.012789	-0.009434	-0.01255	-0.010889
-0.013578	-0.011883	-0.014769	-0.0101	-0.011389	-0.012501	-0.00561
-0.012965	-0.011777	-0.007222	-0.010964	-0.01023	-0.010794	-0.010217
-0.012888	-0.00878	-0.008117	-0.009441	-0.010409	-0.00831	-0.012579
-0.012798	-0.010143	-0.008209	-0.011431	-0.009942	-0.01381	-0.011273
-0.013013	-0.016591	-0.011301	-0.000762	-0.011774	-0.011057	-0.008605
-0.012553	-0.010699	-0.010098	-0.01268	-0.00985	-0.012505	-0.010904
-0.012497	-0.00966	-0.008417	-0.010436	-0.008422	-0.010767	-0.010817
-0.012496	-0.014631	-0.014427	-0.01093	-0.012078	-0.00884	-0.007226
-0.012633	-0.014419	-0.009715	-0.005747	-0.011132	-0.016925	-0.014344
-0.01285	-0.009924	-0.01329	-0.010072	-0.01023	-0.010286	-0.012016
-0.012864	-0.016722	-0.007799	-0.00633	-0.012201	-0.008569	-0.006902
-0.012952	-0.014592	-0.00788	-0.014465	-0.009508	-0.009984	-0.011205
-0.012433	-0.011021	-0.01311	-0.008284	-0.008098	-0.00878	-0.012113
-0.012428	-0.013365	-0.011747	-0.010294	-0.007158	-0.01251	-0.00405
-0.012662	-0.010691	-0.011543	-0.011069	-0.00703	-0.010894	-0.011951
-0.012861	-0.009635	-0.007956	-0.011733	-0.017302	-0.008139	-0.011317
-0.012639	-0.010599	-0.011285	-0.014384	-0.009346	-0.014216	-0.008941
-0.01261	-0.011987	-0.012952	-0.010444	-0.010593	-0.012483	-0.012263
-0.012883	-0.006903	-0.01367	-0.011079	-0.010423	-0.015295	-0.01164
-0.012712	-0.008289	-0.010231	-0.013957	-0.009681	-0.01162	-0.006743
-0.013036	-0.011413	-0.009045	-0.014909	-0.011509	-0.00972	-0.012855
-0.013026	-0.011515	-0.014454	-0.012116	-0.004751	-0.009793	-0.014054
-0.012967	-0.00475	-0.008509	-0.013485	-0.014743	-0.009596	-0.012761
-0.013022	-0.012667	-0.013174	-0.007797	-0.007618	-0.010345	-0.011293
-0.013038	-0.011337	-0.007596	-0.007254	-0.009466	-0.008529	-0.010086
-0.012754	-0.010276	-0.009914	-0.008478	-0.005653	-0.009795	-0.009961
-0.012806	-0.007033	-0.013541	-0.012305	-0.01885	-0.009598	-0.010267
-0.013015	-0.009092	-0.010411	-0.007472	-0.011332	-0.01264	-0.017623
-0.012818	-0.011846	-0.012545	-0.014586	-0.014789	-0.009155	-0.012416
-0.012733	-0.006503	-0.00499	-0.007859	-0.007354	-0.010074	-0.009971
-0.012915	-0.012762	-0.011616	-0.01318	-0.005869	-0.016698	-0.013118
-0.01296	-0.007089	-0.011582	-0.010889	-0.015726	-0.017871	-0.008715
-0.013028	-0.010407	-0.010432	-0.012175	-0.008943	-0.010005	-0.010304
-0.01324	-0.014519	-0.01004	-0.009589	-0.011221	-0.007199	-0.01196
-0.013009	-0.015774	-0.007549	-0.006731	-0.015379	-0.007751	-0.014668
-0.012638	-0.012609	-0.008035	-0.010904	-0.007792	-0.01343	-0.008636
-0.012907	-0.014386	-0.009979	-0.010234	-0.009436	-0.012738	-0.013253
-0.013099	-0.010377	-0.008974	-0.009867	-0.006525	-0.007616	-0.012538
-0.012996	-0.008925	-0.01102	-0.013767	-0.010976	-0.012664	-0.005879
-0.012757	-0.011288	-0.006124	-0.011127	-0.00961	-0.01046	-0.011645
-0.012884	-0.013524	-0.014052	-0.008053	-0.009087	-0.01247	-0.01122
-0.013173	-0.012082	-0.009979	-0.010285	-0.010742	-0.010921	-0.010882
-0.012861	-0.005996	-0.008401	-0.012193	-0.015106	-0.00286	-0.012303
-0.012931	-0.009656	-0.007625	-0.007001	-0.011052	-0.012391	-0.01177
-0.013263	-0.006644	-0.011526	-0.009894	-0.010485	-0.01386	-0.009957
-0.012958	-0.011916	-0.009668	-0.007073	-0.012327	-0.007712	-0.012541
-0.012749	-0.007108	-0.008889	-0.011444	-0.008238	-0.009826	-0.012182
-0.013056	-0.012136	-0.008555	-0.010095	-0.009877	-0.009186	-0.01393
-0.012874	-0.009951	-0.012308	-0.014192	-0.015647	-0.012646	-0.005709
-0.01278	-0.011743	-0.01634	-0.007837	-0.014583	-0.011905	-0.009744
-0.013149	-0.011309	-0.011589	-0.014297	-0.006887	-0.004015	-0.00708
-0.013004	-0.015001	-0.008417	-0.008965	-0.014392	-0.008202	-0.007171
-0.012822	-0.008077	-0.008429	-0.011997	-0.014302	-0.010478	-0.011632
-0.013155	-0.009723	-0.008549	-0.010802	-0.011656	-0.00773	-0.008012
-0.013461	-0.011498	-0.012623	-0.011309	-0.009921	-0.010396	-0.00641
-0.013182	-0.007904	-0.009396	-0.01535	-0.01107	-0.00857	-0.010822
-0.013251	-0.008076	-0.010575	-0.013216	-0.014991	-0.005891	-0.010922
-0.013156	-0.012819	-0.01586	-0.01158	-0.007521	-0.010774	-0.003688
-0.012897	-0.010922	-0.012199	-0.010593	-0.011955	-0.011321	-0.012325
-0.012883	-0.005813	-0.015014	-0.011149	-0.011434	-0.007759	-0.013352
-0.013005	-0.014462	-0.008626	-0.008659	-0.015957	-0.010443	-0.009254
-0.012786	-0.015509	-0.00613	-0.011319	-0.0131	-0.010783	-0.006428
-0.012725	-0.009989	-0.015098	-0.012487	-0.013621	-0.013436	-0.011276
-0.013147	-0.009822	-0.011678	-0.009719	-0.011571	-0.007822	-0.011946
-0.012915	-0.015667	-0.010731	-0.014456	-0.008674	-0.007278	-0.009679
-0.012943	-0.010725	-0.012671	-0.013309	-0.00832	-0.01122	-0.013238
-0.013022	-0.011318	-0.011243	-0.007984	-0.007531	-0.012705	-0.013037
-0.012948	-0.01292	-0.01697	-0.011673	-0.014914	-0.01467	-0.006992
-0.012932	-0.012849	-0.011772	-0.012152	-0.009117	-0.00821	-0.009577
-0.012844	-0.007525	-0.014757	-0.009179	-0.008008	-0.009365	-0.009502
-0.012813	-0.007099	-0.011557	-0.014289	-0.013369	-0.010377	-0.014515
-0.012854	-0.013481	-0.013416	-0.01271	-0.010741	-0.011816	-0.010026
-0.013145	-0.007401	-0.009674	-0.008521	-0.008556	-0.007303	-0.014518
-0.013123	-0.01089	-0.009488	-0.011341	-0.006976	-0.009956	-0.007983
-0.013054	-0.012706	-0.013992	-0.009994	-0.016123	-0.014101	-0.007411
-0.012844	-0.01549	-0.009134	-0.009621	-0.009801	-0.011246	-0.009904
-0.012972	-0.00794	-0.017413	-0.010746	-0.010226	-0.010053	-0.014338
-0.012695	-0.01272	-0.013332	-0.015281	-0.013298	-0.00915	-0.011431
-0.012781	-0.004984	-0.013127	-0.00945	-0.012099	-0.010904	-0.014405
-0.012631	-0.009886	-0.014446	-0.010926	-0.011652	-0.013829	-0.008983
-0.012626	-0.016488	-0.009027	-0.012847	-0.011304	-0.009948	-0.006867
-0.012538	-0.010951	-0.00842	-0.012042	-0.013655	-0.009006	-0.005992
-0.01286	-0.010813	-0.012738	-0.009152	-0.00871	-0.009971	-0.013915
-0.012771	-0.007101	-0.013909	-0.015028	-0.01204	-0.013702	-0.011801
-0.012711	-0.013119	-0.012207	-0.012404	-0.010806	-0.012089	-0.009207
-0.012781	-0.011033	-0.009383	-0.011962	-0.011047	-0.009952	-0.014496
-0.012734	-0.012576	-0.009733	-0.00804	-0.006322	-0.010185	-0.008521
-0.012753	-0.010774	-0.007485	-0.015357	-0.014888	-0.009427	-0.010081
-0.012734	-0.012341	-0.012497	-0.008193	-0.013116	-0.009127	-0.009715
-0.012843	-0.011612	-0.012262	-0.012338	-0.014116	-0.014448	-0.012743
-0.01278	-0.011084	-0.004864	-0.013145	-0.008788	-0.007125	-0.007527
-0.012685	-0.015104	-0.0123	-0.011326	-0.0122	-0.011855	-0.012408
-0.013027	-0.010463	-0.010392	-0.010261	-0.015388	-0.013678	-0.010057
-0.012765	-0.010584	-0.012464	-0.013208	-0.005671	-0.01418	-0.006581
-0.012827	-0.008929	-0.012971	-0.010545	-0.01022	-0.009152	-0.00857
-0.012548	-0.013574	-0.003468	-0.012636	-0.010203	-0.009772	-0.01146
-0.012868	-0.010178	-0.007999	-0.01302	-0.012215	-0.009762	-0.014107
-0.012866	-0.010485	-0.007078	-0.015628	-0.008474	-0.01479	-0.0086
-0.012986	-0.01003	-0.013196	-0.009232	-0.009903	-0.011683	-0.01151
-0.012961	-0.007549	-0.014987	-0.011555	-0.015291	-0.005922	-0.006709
-0.012833	-0.014174	-0.012702	-0.009066	-0.010972	-0.013753	-0.008453
-0.012964	-0.010069	-0.0113	-0.010165	-0.010768	-0.007679	-0.01244
-0.013052	-0.015159	-0.005909	-0.014235	-0.013893	-0.008182	-0.011047
-0.012956	-0.010403	-0.015982	-0.011024	-0.014113	-0.013386	-0.008916
-0.012741	-0.013508	-0.012754	-0.008774	-0.005771	-0.007081	-0.01087
-0.013069	-0.013547	-0.008671	-0.010017	-0.008818	-0.015346	-0.010109
-0.012943	-0.011195	-0.013531	-0.013655	-0.009781	-0.014692	-0.006684
-0.012967	-0.009359	-0.005106	-0.012372	-0.012467	-0.007761	-0.010666
-0.012656	-0.014443	-0.013422	-0.012307	-0.007754	-0.010965	-0.010641
-0.012808	-0.010249	-0.010754	-0.010595	-0.010693	-0.00816	-0.010047
-0.01292	-0.008961	-0.014491	-0.020985	-0.011025	-0.010637	-0.013234
-0.012992	-0.012267	-0.011759	-0.003214	-0.011862	-0.012141	-0.013087
-0.013564	-0.007769	-0.008523	-0.01453	-0.009985	-0.007903	-0.010391
-0.01351	-0.010937	-0.011466	-0.012966	-0.011887	-0.011132	-0.009096
-0.013315	-0.007112	-0.007608	-0.009876	-0.013933	-0.014575	-0.01028
-0.013346	-0.013968	-0.013061	-0.008274	-0.00927	-0.004178	-0.007847
-0.013302	-0.008927	-0.010866	-0.011331	-0.007741	-0.011151	-0.00921
-0.013167	-0.014165	-0.003988	-0.011431	-0.007482	-0.014796	-0.010167
-0.013476	-0.013053	-0.010182	-0.006904	-0.01306	-0.013019	-0.013923
-0.013496	-0.013101	-0.010825	-0.012443	-0.008779	-0.014185	-0.008567
-0.013635	-0.009116	-0.010411	-0.014082	-0.012463	-0.008867	-0.010093
-0.013635	-0.009316	-0.011892	-0.007434	-0.010411	-0.015346	-0.011283
-0.013824	-0.012919	-0.007129	-0.010631	-0.01071	-0.020757	-0.009002
-0.013626	-0.009062	-0.01055	-0.013502	-0.013761	-0.012267	-0.006921
-0.013437	-0.011332	-0.011986	-0.011011	-0.011489	-0.012203	-0.015064
-0.013463	-0.015224	-0.010024	-0.011259	-0.010408	-0.012251	-0.010691
-0.013346	-0.015481	-0.00923	-0.008905	-0.008496	-0.008132	-0.008209
-0.013489	-0.006993	-0.01437	-0.015831	-0.006581	-0.018624	-0.00753
-0.013451	-0.008955	-0.013334	-0.009627	-0.009458	-0.009003	-0.006532
-0.013541	-0.013289	-0.011233	-0.016228	-0.010903	-0.012667	-0.010381
-0.013311	-0.010125	-0.016924	-0.011655	-0.011734	-0.011793	-0.008962
-0.013403	-0.008366	-0.008403	-0.012995	-0.012886	-0.011321	-0.011877
-0.013416	-0.009632	-0.007765	-0.013216	-0.007024	-0.01322	-0.013971
-0.013419	-0.014475	-0.012931	-0.007276	-0.011853	-0.00729	-0.009241
-0.013174	-0.008705	-0.011571	-0.011404	-0.011306	-0.012236	-0.011895
-0.013473	-0.008588	-0.012794	-0.010143	-0.012073	-0.009563	-0.011342
-0.013129	-0.013091	-0.009865	-0.015551	-0.010268	-0.013391	-0.008983
-0.013052	-0.012054	-0.013244	-0.012079	-0.011811	-0.011706	-0.014446
-0.013109	-0.012609	-0.016855	-0.011896	-0.011415	-0.007143	-0.012081
-0.013117	-0.008993	-0.010731	-0.011751	-0.01314	-0.009842	-0.007817
-0.012888	-0.012242	-0.013278	-0.012199	-0.011437	-0.011096	-0.007606
-0.013515	-0.011314	-0.007918	-0.010795	-0.009527	-0.008923	-0.009898
-0.01356	-0.013838	-0.013706	-0.004262	-0.011767	-0.005308	-0.009011
-0.013476	-0.009676	-0.012093	-0.014054	-0.004942	-0.013258	-0.011123
-0.013308	-0.009554	-0.013717	-0.012987	-0.012314	-0.013361	-0.012958
-0.0134	-0.009495	-0.008606	-0.010554	-0.010864	-0.012386	-0.013095
-0.013344	-0.012745	-0.010245	-0.013961	-0.016724	-0.012195	-0.009511
-0.01339	-0.013672	-0.01559	-0.01456	-0.010559	-0.009315	-0.009475
-0.013403	-0.010689	-0.006564	-0.007256	-0.011262	-0.012219	-0.011601
-0.013541	-0.01697	-0.010631	-0.013491	-0.014264	-0.013044	-0.011367
-0.013407	-0.009642	-0.008189	-0.016903	-0.009399	-0.008339	-0.008332
-0.013423	-0.007414	-0.008438	-0.013714	-0.014559	-0.009837	-0.01086
-0.013622	-0.011494	-0.01242	-0.007692	-0.009677	-0.009559	-0.012945
-0.013695	-0.010445	-0.007498	-0.010552	-0.013223	-0.009707	-0.011575
-0.013596	-0.011898	-0.012485	-0.006919	-0.006611	-0.016987	-0.008074
-0.013479	-0.010831	-0.00986	-0.00977	-0.009544	-0.009944	-0.011964
-0.013624	-0.013942	-0.014884	-0.009069	-0.012066	-0.013949	-0.010988
-0.01333	-0.014176	-0.017538	-0.01249	-0.011462	-0.014092	-0.015236
-0.013384	-0.011996	-0.007798	-0.006234	-0.009601	-0.007609	-0.009904
-0.013521	-0.011289	-0.010152	-0.013075	-0.014382	-0.009703	-0.012005
-0.013433	-0.009023	-0.006057	-0.010818	-0.011117	-0.010109	-0.008006
-0.013547	-0.009192	-0.015719	-0.011045	-0.012009	-0.008065	-0.012804
-0.013497	-0.002394	-0.009201	-0.005029	-0.007627	-0.013552	-0.012508
-0.013552	-0.011893	-0.015156	-0.013892	-0.007524	-0.008284	-0.014004
-0.013331	-0.013373	-0.010255	-0.011177	-0.014971	-0.01015	-0.009592
-0.013217	-0.00754	-0.007886	-0.010412	-0.006933	-0.010231	-0.011525
-0.01325	-0.011976	-0.016604	-0.009058	-0.011924	-0.008087	-0.009854
-0.013055	-0.012323	-0.009423	-0.014719	-0.010586	-0.013016	-0.00508
-0.012985	-0.011825	-0.008816	-0.008983	-0.011528	-0.010871	-0.011259
-0.012904	-0.009789	-0.01293	-0.010172	-0.013214	-0.007455	-0.015636
-0.012912	-0.012594	-0.013395	-0.012818	-0.009658	-0.009753	-0.013133
-0.01282	-0.011953	-0.01277	-0.01655	-0.015189	-0.01212	-0.009597
-0.012953	-0.007839	-0.00946	-0.00656	-0.013494	-0.009545	-0.011019
-0.013003	-0.011634	-0.012586	-0.012656	-0.009574	-0.012894	-0.007289
-0.012575	-0.012024	-0.014105	-0.01274	-0.009297	-0.012033	-0.008458
-0.012734	-0.011866	-0.011863	-0.013678	-0.015738	-0.014472	-0.013135
-0.012553	-0.007035	-0.013244	-0.005127	-0.00817	-0.014322	-0.011172
-0.012458	-0.00915	-0.008952	-0.004341	-0.009313	-0.011279	-0.007884
-0.012457	-0.007358	-0.00722	-0.009343	-0.010585	-0.007211	-0.010228
-0.012536	-0.01312	-0.01026	-0.009855	-0.015423	-0.011408	-0.012244
-0.012595	-0.006497	-0.015287	-0.010483	-0.011086	-0.00571	-0.012828
-0.012506	-0.013837	-0.014987	-0.011659	-0.010266	-0.009776	-0.011654
-0.012731	-0.009866	-0.011814	-0.011081	-0.011364	-0.013478	-0.013716
-0.012786	-0.011851	-0.00983	-0.010389	-0.013212	-0.00308	-0.011857
-0.012602	-0.009631	-0.007624	-0.010089	-0.007259	-0.00992	-0.004754
-0.012685	-0.011888	-0.013128	-0.016974	-0.006042	-0.011287	-0.014019
-0.012765	-0.014779	-0.014639	-0.007474	-0.010737	-0.008703	-0.011805
-0.012663	-0.010068	-0.008773	-0.010677	-0.011548	-0.011057	-0.009433
-0.012556	-0.008054	-0.007131	-0.011144	-0.010389	-0.008739	-0.010124
-0.012764	-0.009466	-0.012962	-0.009456	-0.006065	-0.014472	-0.011055
-0.012665	-0.01006	-0.01022	-0.008037	-0.010882	-0.014635	-0.007387
-0.012527	-0.006155	-0.009795	-0.010478	-0.010016	-0.005805	-0.008857
-0.012816	-0.012586	-0.010801	-0.008768	-0.013367	-0.010428	-0.010554
-0.013082	-0.01311	-0.012	-0.011918	-0.004911	-0.014832	-0.012401
-0.012836	-0.010325	-0.012159	-0.012995	-0.01351	-0.012959	-0.007569
-0.013012	-0.012765	-0.01361	-0.010817	-0.010652	-0.011543	-0.011156
-0.012892	-0.008513	-0.008707	-0.011319	-0.012898	-0.005513	-0.013784
-0.013012	-0.011778	-0.010925	-0.009003	-0.006799	-0.012331	-0.004206
-0.012709	-0.010081	-0.009872	-0.015844	-0.015798	-0.014287	-0.006155
-0.013068	-0.012255	-0.006585	-0.01272	-0.014123	-0.009699	-0.01311
-0.013233	-0.011401	-0.011741	-0.008355	-0.010788	-0.007247	-0.011322
-0.013276	-0.015519	-0.006032	-0.01167	-0.012712	-0.010399	-0.009533
-0.013101	-0.013006	-0.009469	-0.014197	-0.013258	-0.011615	-0.012517
-0.013208	-0.013526	-0.011211	-0.006439	-0.012053	-0.012263	-0.013161
-0.013448	-0.011639	-0.011013	-0.011386	-0.006896	-0.013099	-0.006988
-0.013487	-0.010305	-0.011956	-0.009305	-0.01316	-0.006796	-0.007114
-0.013163	-0.010201	-0.006251	-0.008448	-0.013224	-0.012181	-0.014489
-0.01347	-0.007281	-0.010822	-0.007858	-0.011308	-0.01163	-0.015079
-0.013367	-0.014169	-0.015222	-0.013295	-0.012296	-0.012034	-0.013579
-0.013221	-0.009433	-0.016795	-0.006069	-0.008809	-0.007243	-0.011178
-0.013287	-0.010295	-0.013655	-0.011214	-0.010401	-0.010932	-0.011511
-0.013398	-0.010586	-0.011844	-0.009065	-0.013644	-0.011689	-0.005932
-0.013411	-0.017444	-0.010128	-0.013007	-0.006612	-0.01655	-0.008797
-0.013307	-0.013972	-0.013126	-0.010263	-0.012823	-0.011435	-0.015228
-0.013645	-0.006781	-0.012997	-0.012498	-0.010573	-0.01138	-0.012868
-0.013784	-0.013432	-0.010993	-0.010994	-0.010332	-0.01175	-0.00552
-0.013403	-0.013191	-0.005928	-0.013893	-0.012203	-0.009807	-0.010346
-0.013695	-0.013086	-0.013261	-0.007262	-0.0133	-0.014484	-0.009358
-0.013503	-0.00501	-0.012307	-0.011388	-0.008734	-0.012936	-0.007759
-0.013544	-0.012672	-0.018448	-0.009254	-0.007143	-0.008427	-0.013125
-0.013563	-0.014058	-0.010473	-0.007731	-0.008387	-0.013573	-0.014072
-0.013891	-0.012287	-0.006505	-0.011695	-0.004778	-0.013526	-0.013349
-0.013747	-0.009667	-0.012203	-0.010091	-0.008524	-0.008984	-0.005625
-0.013649	-0.009601	-0.009663	-0.010185	-0.009645	-0.008327	-0.009738
-0.013901	-0.012138	-0.014135	-0.009143	-0.012297	-0.011769	-0.00799
-0.014131	-0.01417	-0.010456	-0.012896	-0.009918	-0.008858	-0.007667
-0.013844	-0.008681	-0.006434	-0.005062	-0.008201	-0.012998	-0.01704
-0.013838	-0.006321	-0.010455	-0.011826	-0.011736	-0.007388	-0.015636
-0.014367	-0.013801	-0.013571	-0.009396	-0.013345	-0.006623	-0.012535
-0.014155	-0.014575	-0.014083	-0.009904	-0.009782	-0.010113	-0.007719
-0.013809	-0.010188	-0.007778	-0.009952	-0.009438	-0.008404	-0.009099
-0.014128	-0.010229	-0.009108	-0.013095	-0.0125	-0.014441	-0.012232
-0.014383	-0.014134	-0.012532	-0.008179	-0.010164	-0.007071	-0.00735
-0.014114	-0.014524	-0.011935	-0.010031	-0.010256	-0.007178	-0.010145
-0.014151	-0.008903	-0.014988	-0.008665	-0.006222	-0.012799	-0.013278
-0.014396	-0.009597	-0.00949	-0.010664	-0.011729	-0.013792	-0.0112
-0.014606	-0.00866	-0.007731	-0.009528	-0.008518	-0.008289	-0.010381
-0.014294	-0.011149	-0.016194	-0.013199	-0.015179	-0.01124	-0.008728
-0.014482	-0.006532	-0.009327	-0.006268	-0.013436	-0.014921	-0.023428
-0.014913	-0.009591	-0.010913	-0.011081	-0.010959	-0.011388	-0.012806
-0.014582	-0.008462	-0.008513	-0.009854	-0.014956	-0.014687	-0.010698
-0.014815	-0.013391	-0.011381	-0.012818	-0.007703	-0.014501	-0.011162
-0.014978	-0.007981	-0.010748	-0.007025	-0.013727	-0.005952	-0.00891
-0.014792	-0.006543	-0.0109	-0.010027	-0.012126	-0.009937	-0.008403
-0.014906	-0.010213	-0.012049	-0.008668	-0.010796	-0.014168	-0.007413
-0.01503	-0.01347	-0.007876	-0.008211	-0.010406	-0.00714	-0.014511
-0.014761	-0.010393	-0.008282	-0.012196	-0.014019	-0.007935	-0.008702
-0.014778	-0.011531	-0.013939	-0.009643	-0.01015	-0.010159	-0.012801
-0.014794	-0.011627	-0.011848	-0.01312	-0.012175	-0.013022	-0.015408
-0.014801	-0.011625	-0.01171	-0.008133	-0.009921	-0.013034	-0.012305
-0.015006	-0.012949	-0.007593	-0.011577	-0.013682	-0.007757	-0.012121
-0.015026	-0.005724	-0.011833	-0.012638	-0.012653	-0.010102	-0.009403
-0.015167	-0.008808	-0.008785	-0.009733	-0.004897	-0.009017	-0.007259
-0.015027	-0.009969	-0.014513	-0.014486	-0.011941	-0.009364	-0.012739
-0.015244	-0.014951	-0.012768	-0.012333	-0.007911	-0.011976	-0.010381
